"","[example-data] act_vs_notact","[example-data] act12h_vs_notact","[example-data] act24h_vs_notact","[example-data] act48h_vs_notact","[example-data] act72h_vs_notact","[example-data] act96h_vs_notact","[GSE157905-lenvatinib-bc] treatment:Combi_vs_CT","[GSE157905-lenvatinib-bc] treatment:Gefitinib_vs_CT","[GSE157905-lenvatinib-bc] treatment:Lenvatinib_vs_CT","[GSE88808-prostate] old_normal_vs_young_normal","[GSE88808-prostate] old_tumor_vs_old_normal","[GSE88808-prostate] old_tumor_vs_young_tumor","[GSE88808-prostate] young_tumor_vs_young_normal"
"PIK3IP1",-3.41700237569206,-2.5168525959573,-2.41432403096401,-5.04631214716184,-3.40548071136701,-3.66635341235591,1.49809700582862,0.599635699260636,0.441287778139886,-0.130943233570852,0.01255857327179,-0.317343022797623,0.198958362498561
"PTPRK",3.37299675094686,4.06735176816312,4.42514544723446,4.19312148479635,0.663957656898635,4.71808691651215,0.71552894242851,0.354601724368361,0.0532227298643632,0.0320798811439837,-0.264883307679304,-0.0305067603719727,-0.202296666163347
"SERPINF2",-2.73588117041244,-0.329319547523783,-1.82328287072926,-3.11535460037175,-4.48655831707449,-3.8242184287329,2.43806991937968,0.991154594039948,0.160396573367728,0.294645589954829,-0.549847302095406,-0.263857031359837,0.0086553192192597
"MEX3D",-2.98274304685561,-4.63675758087665,-5.19275337445241,-5.19275337445241,-2.2972194065302,1.91889813579785,NA,NA,NA,0.041987020151008,0.328267694952573,-0.0341992088037901,0.404453923907371
"CFB",-3.04324909826268,-0.758406228060046,-1.6627673635634,-3.68636549327194,-5.24952852518206,-3.34862168852379,0.718834481258801,0.338832060303158,-0.0687316668670668,1.05666067463817,-0.410448902799715,0.0681328571158074,0.578078914722652
"JUNB",3.68680378541495,3.6804431426866,4.67155895364606,4.56367896236913,3.6953646832434,2.20828883733779,-0.0255767082191157,-0.459082745018682,0.340954991938302,0.321541478516152,-0.0402026772532592,0.405536078306776,-0.124197277043883
"ASF1B",2.72163351491756,-0.412703369565442,-0.179474863367838,4.61425792988396,4.62230865774913,4.30987857807077,0.0574571492983337,0.248550665059692,0.0385985611972869,0.0430653784806491,0.324790148949715,-0.180274035198734,0.548129562629098
"RPL22L1",4.68582503465323,2.77740457777781,4.9482836906008,6.3645639833827,5.31072397663508,4.63441567853293,-1.10865550099597,-0.623592144785464,-0.095478895682886,NA,NA,NA,NA
"FANCI",3.26330399076012,-1.23319771698152,0.786002651220695,5.58811520597303,5.61718201318367,5.42717166149438,-0.361318393969329,-0.0891073687714483,-0.0532954058985956,NA,NA,NA,NA
"ITSN1",-3.74558898251584,-3.74558898251584,-3.74558898251584,-3.74558898251584,-3.74558898251584,-3.74558898251584,0.361032061739056,0.180555800885181,0.0587722376168269,0.0216554257890271,-0.117182760866656,-0.0234502424429133,-0.0720770926347161
"STMN2",-1.13807303180417,-5.07101617016733,-5.07101617016733,3.37591672918851,0.684527723237118,-0.323522665245651,NA,NA,NA,0.26717685806391,-0.328565655836107,-0.0516552119380573,-0.00973358583413919
"TNIP3",2.85041917104283,7.60368025027473,0,0,0.221920017570696,4.47544417685791,NA,NA,NA,0.544740757118806,0.272697522106607,0.472231435416917,0.345206843808496
"MCM2",3.15041168963891,0.340141141142939,2.91789030632727,4.01722010573364,4.4541525895762,4.5222653898251,-0.259390610912179,-0.0348705081811384,-0.0747447504769267,0.0298009900018366,0.188102199398295,-0.0540548382752763,0.271958027675408
"CRYM",-3.78615844211237,-4.20515222042994,-3.16555945395906,-4.83948954181952,-2.78083111253336,-3.92632245558784,-0.316497487651861,0.129880747311473,-0.192741942073387,-0.405693060914148,0.0816103329203616,0.192897384705265,-0.516980112699051
"C7",-3.6272569519669,-0.344479561519439,-1.24131963092203,-5.75073179466952,-4.92250026061259,-5.72101694770187,NA,NA,NA,0.337722644430206,-0.403797177129332,0.153318783404194,-0.21939331610332
"RRM1",4.17901509383386,1.11878559022169,3.78782929843459,5.76051739136581,5.51600812222893,5.23430788253309,NA,NA,NA,-0.161213893699892,0.273953274523908,0.0501557295127165,0.0625836513113004
"KIF2C",3.17512021288622,-0.237668358692035,-1.11651344016373,4.88756957207322,5.7621573386679,5.22088645950521,-0.345682957588004,-0.0779446409115166,-0.0321963160071161,NA,NA,NA,NA
"PSMB5",4.571311435939,3.04904928027645,5.08947206789176,5.91925601533336,5.0817578199244,4.31701274279058,NA,NA,NA,-0.181062140166178,0.270055744628138,0.0621860886544778,0.0268075158074819
"FN1",-3.1251145920471,-0.554627687925736,-1.78365918872126,-3.26181941265194,-5.22243153732823,-4.4625310377316,-0.0126374662890925,-0.10345556766458,0.142604040249437,0.13149325829538,-0.345555418020842,-0.0941311687834302,-0.119930990942032
"UBE2Q2",-3.53300152134183,-3.53300152134183,-3.53300152134183,-3.53300152134183,-3.53300152134183,-3.53300152134183,0.508087021661741,0.252557996587578,0.143657907478137,-0.375535629982616,0.403641828208495,0.0326599785185871,-0.00455378029270737
"ZNF740",-2.99418346346083,-1.13540531115088,-5.07467761787219,-3.45982325996902,-3.29092804218099,-3.43852533240604,0.431236833471108,0.21298019103063,-0.0898134954929907,0.0400429328295138,-0.026870936699976,-0.0452320582023074,0.0584040543318451
"KSR1",3.54477651555326,4.08440774329766,3.9325003126615,3.9643639034933,4.08733823589679,1.38293153889561,0.543045511526244,0.381958544678575,0.0600213522429381,0.203725427426341,-0.363296245718025,0.0798103284717531,-0.239381146763437
"HSPB1",3.46952658411239,2.39000012392027,2.52284867849877,3.26328036521897,4.76671846948956,3.9481800556702,0.397129588177993,0.177565615304267,0.215957659221225,-0.212185612761263,-0.428522662648912,-0.110491801563753,-0.530216473846422
"C1S",-2.53749289650764,-0.507588149973741,-1.45301142193242,-2.2613736994073,-4.16675030626026,-4.03057065484924,1.92314823357051,1.14348496031942,0.213021118604684,0.521403036752242,-0.387853351280447,-0.0368754581128397,0.170425143584634
"YRDC",3.14390820534293,2.29555463074353,4.22182912257748,4.38253954926429,3.20210323355744,2.35009467238345,-1.14621828270849,-0.660663123251362,-0.0428464830011753,-0.12817888171366,0.721554336160225,0.052980385079049,0.540395069367515
"CDS2",-2.58099293127154,-0.632978502920948,-5.64974357268114,-3.87399930263884,-2.87595929009475,-1.72396975701695,0.42138514121583,0.307823062018214,0.106347435830286,-0.143616787891051,-0.216731686006423,0.0537270212893111,-0.414075495186785
"PBK",2.52856485527725,0.364925452211504,-1.00362770379783,4.43070999243999,3.93219761623073,3.83148718715957,-0.359621773290161,-0.171266991625576,-0.0736845624989388,-0.126944597726598,0.410501764237933,-0.187041974534616,0.470599141045951
"CFI",-2.94994054258506,-0.467242863373175,-4.0109741994083,-4.0109741994083,-3.73692455165228,-3.6046642822079,0.0321768801634113,0.0961860638106666,-0.111613221760012,0.399672320998267,-0.150319680147925,0.103208807755096,0.146143833095246
"APBA2",-3.59895932940473,-3.9001066316847,-2.60940616771587,-3.9001066316847,-3.9001066316847,-3.06081655827377,0.181574674703595,0.193847099865972,-0.0573093181568051,0.110202786548976,-0.0375994906963868,-0.0478557857966038,0.120459081649193
"SLC7A1",3.52662373217907,2.99740332686628,3.11064716215495,4.09162038204937,3.74455693384244,3.64783620250203,-0.714180570537164,-0.496622291257285,0.0272262451008937,-0.126394789296784,0.957091553542033,-0.0793098751390104,0.910006639384259
"LHPP",-2.75429607638601,-0.235377221505371,-1.61272955655178,-3.34926569142564,-4.92286301749598,-3.34096465727932,0.882338215988048,0.58442945506683,0.0851433175286099,-0.0569515666585918,-0.162623313321482,0.0835069171277526,-0.303081797107826
"SLC27A2",2.86365721276769,0.0139500611684714,3.1219881154284,5.03366299979211,3.54774792615134,3.55150454595547,0.232315035647595,0.429548629778701,-0.150816500461401,-0.108390887129299,0.513354720159224,-0.0301738366622105,0.435137669692135
"UBE2T",3.03107200551895,1.12383450393384,2.67284033740111,4.95459055485838,3.86121672058275,2.8247842317612,-0.528783321216653,-0.264930522139095,-0.0780398525781004,0.0865862271734136,0.257027704664975,-0.173628877007082,0.51724280884547
"RCAN3",-3.19291569790046,-1.1605386791578,-3.55313642986588,-3.18696423138478,-4.962093000718,-3.34632475539174,0.321459056120898,0.194116244473486,0.0163942683092301,-0.215148146075398,-0.463502388098593,0.16492689432051,-0.843577428494501
"FGD3",-2.56731852645,-1.6904810788464,-4.74819354903378,-3.2613522150425,-2.49649589903978,-1.86694639914935,1.10317773075557,0.731109698031123,0.137172690972238,0.556502243420489,-0.203835974487867,0.181482541918727,0.171183727013895
"AKAP7",-3.44223831729646,-3.44223831729646,-3.44223831729646,-3.44223831729646,-3.44223831729646,-3.44223831729646,0.620708865937866,0.432225930657481,0.00450547517080357,-0.0159309278767354,-0.516641329333278,-0.0454521323571712,-0.487120124852842
"CFH",-2.83296235769852,-0.412212431985463,-0.779216180600389,-3.53738859755502,-4.88408639108255,-3.89146885990876,0.269432959035662,0.0581385853137793,-0.0333582741491004,0.230273481989724,-0.657589643237178,0.133746656528269,-0.561062817775722
"DDX60",-3.58688491494391,-0.40356696583066,-2.13926887976766,-4.87754652568679,-5.30336022780182,-5.21822181919307,NA,NA,NA,0.122384286493135,-0.226209743048954,0.135008554963667,-0.238834011519486
"FABP5",3.34154618727035,2.55309186537787,3.41042368049211,3.83906945775402,3.77813498862994,3.29200820439376,-0.769022252567665,-0.254180911099805,-0.297625516639323,-0.0147836420271699,0.688491219651251,0.403206460919482,0.270501116704599
"CCND2",0.943648095692552,-0.473972226393339,5.93661456832515,2.27878240845411,-0.473972226393339,0.520673098315036,-0.326500969651241,-0.379291821458417,0.116711166219409,0.00093429982986463,-0.528329418315723,-0.0181651520583778,-0.509229966427481
"MYO9A",-4.55211765908234,-4.92132077252842,-4.92132077252842,-4.92132077252842,-4.92132077252842,-2.93051967061327,0.833116531869268,0.524392196804629,0.183371854810015,NA,NA,NA,NA
"KIF15",2.49275988892324,-0.0210470487259945,-0.175022128928251,4.00592276391789,4.14302505832439,3.80337560410528,-0.0133413336874983,0.192510917196455,-0.00234793870214212,-0.246238429774468,0.160245730945672,-0.264606743431033,0.178614044602237
"KIF22",2.16972101787996,-0.86338915200708,0.0773836726304845,4.10049047936701,3.85238870631016,3.39079222082758,-0.194695165450575,0.0612703495835012,-0.0324748268123285,-0.495679542104513,0.246320749622282,-0.190381090244536,-0.0589777022376949
"PLIN2",2.75896463107786,1.83934398534079,4.02530121960967,4.5755948884837,2.56660252264093,1.72065479135573,-0.235197404067779,-0.366640283509908,-0.111661484758803,0.0449764251814286,-0.315599601415213,-0.287338813903321,0.0167156376695363
"SEMA7A",2.44647548404564,4.24670266663429,5.95240119223774,4.82426280962348,-0.0125327754835939,-1.14523812567289,0.27215490788142,0.305197961342601,-0.017938092052618,NA,NA,NA,NA
"MAP1LC3B",3.23304101494007,2.04980674743452,3.04367272532833,3.91846823514922,4.14369054593361,3.0422007215999,0.409880109563735,0.199023734516827,0.107416582446419,-0.241841859531204,-0.223552770670634,-0.146395518423781,-0.318999111778057
"C6",-3.47884437859674,-0.661353387191886,-1.90352985414038,-4.43781753349861,-4.70775164514652,-5.68897308100582,NA,NA,NA,0.389260554500468,-0.308462666346112,0.0632135427027685,0.0175843454515873
"CABIN1",-2.79935029758005,-1.01844254834392,-3.25593801268976,-4.26603755352642,-2.61708855714393,-3.78816921022833,0.240883211047478,0.177408968948935,-0.00810769883378389,0.0968092807857867,0.0778888516712482,-0.146909024958144,0.321607157415179
"HK2",4.45972974256405,2.92157322684277,5.13346046540408,5.17960643306735,4.96923859659964,4.76236935738707,NA,NA,NA,0.168253930884956,0.519774549504702,0.160660155526306,0.527368324863353
"CDC42EP3",0.0641269565959437,0.18584527773896,6.5031614064042,-1.13964222690238,-1.13964222690238,-1.13964222690238,NA,NA,NA,0.0641094743404687,-0.619354961867437,-0.217019681868138,-0.33822580565883
"TNFRSF4",4.45717503788122,4.43179274924315,4.14912016291787,4.59960907415782,4.94959469417753,3.8518007667052,NA,NA,NA,0.616504084089593,-0.445179517611767,0.142457816393444,0.028866750084382
"CTNNA1",2.82079369104611,2.51163450309138,3.76036531820452,5.23933055798147,1.84404125118293,1.62133535613353,0.425245149430568,0.185881037735372,0.074584585894522,-0.22187790087056,0.227156989198526,-0.139497792405711,0.144776880733676
"NDRG2",-2.89463022746205,-0.875518500970229,-3.03343966289627,-4.05136093891692,-2.73040318532681,-4.69307520373385,0.314636466689945,0.0646182882484183,0.0815896489147111,-0.113357643599368,-0.855014465618446,-0.0635941510196556,-0.904777958198159
"BAZ1A",3.18305675775186,2.63435278398966,3.70182080016729,4.04627299289873,3.16890877307974,2.788091576212,-0.481000951521062,-0.318257866041279,-0.0787801250100954,0.154357573683411,0.448390420994604,-0.032499372092247,0.635247366770262
"TNFSF13B",3.31550859126779,2.9559894702256,3.29121363814273,4.55344363737403,3.04865772443914,2.96434634292052,-0.236787568027659,-0.0323109591508827,-0.0518118558645731,0.484738221000779,0.186682347525823,0.122398440569918,0.549022127956685
"PRIM2",2.81135875717624,-0.800309250897436,2.60280507905477,4.53658589170316,4.56371915640959,3.80134739224597,NA,NA,NA,-0.44492878442333,0.0223239219279169,0.553792228655954,-0.976397091151367
"APOE",-2.11397720004012,-0.0017562356357292,-1.35215192165789,-2.32587151619628,-4.05575169949793,-2.60244136704195,1.049838000383,0.52702157730429,0.0301383500385439,0.832645816631891,0.714530753291153,0.0632573674341369,1.48391920248891
"FANCD2",3.16274608367758,-0.394889959354827,1.25471231859818,5.66721008343451,4.72322864660752,4.59841823695472,-0.284207425294897,-0.00218672004141614,-0.0884981510970431,NA,NA,NA,NA
"SP140L",-2.75186344751434,-0.437493578887097,-3.55735492139932,-3.55735492139932,-3.55735492139932,-3.55735492139932,0.240394923117629,0.153472662354622,-0.0622158321503696,0.129625488205321,-0.44797419457979,0.0217034479378929,-0.340052154312361
"TFB2M",2.80198853684495,1.79049016850714,3.55732793607032,3.95997201048894,3.28565247592996,1.91970551616099,-0.803650903711165,-0.367250648764079,-0.0506558119890137,-0.0495921475105942,0.137145382750676,-0.000766890961699869,0.0883201262017816
"HMGCS1",3.76780281745757,3.7671888098628,4.91991105528071,4.86816450211874,3.27618535126197,2.65240347135716,NA,NA,NA,-0.404331405276929,0.0764878939475076,0.115774998495051,-0.443618509824472
"WDHD1",4.07753697261314,1.82672087932945,2.25562225239851,5.55567002270752,5.41900564968591,4.97279652796248,-0.287767369072185,-0.0539141638313142,-0.0361324925015557,NA,NA,NA,NA
"SELL",-3.4778552714573,-1.37920883032096,-4.30369623135364,-4.21476788403475,-4.50365224272462,-3.73253565111347,NA,NA,NA,0.731747514734609,-0.190109899227123,0.0694856946015664,0.472151920905919
"CDCA5",2.4860186944222,-0.232617823246618,2.00128546198208,4.22029226054455,3.78394046970277,3.0242446756569,-0.479335429771777,-0.155702537159369,-0.0843106696407319,0.0128906208047799,0.418932554569113,-0.0793916694735494,0.511214844847442
"PROS1",-2.45141953894816,-0.50106699376228,-1.00169642131471,-2.8266489502404,-3.80672891518309,-3.78578780691383,0.538316317221595,0.486335386914428,0.14112459062873,-0.111253932158674,0.614642127554206,-0.057659199513175,0.561047394908707
"ARHGEF5",-3.1780063785913,-3.30441929294025,-3.30441929294025,-3.30441929294025,-3.30441929294025,-2.62278102929397,0.212815138914226,0.176784145998326,-0.054068892440548,0.0598992641782627,-0.0725181317146856,0.138553644385954,-0.151172511922377
"CORO1C",2.92775013722483,-0.365703742970929,1.82683456209114,4.32741078450375,4.44387930669385,4.67158826035265,NA,NA,NA,0.0121648685302501,-0.2992595347315,-0.025113556892195,-0.261981109309055
"PYCR1",4.43545036327901,2.56662348545511,4.32464118025844,5.36656276238918,5.36364824902055,4.88119567223715,-0.215719218303027,-0.0031633156026795,0.0689504182066821,NA,NA,NA,NA
"IRF8",2.0134185094131,4.40649164794962,4.84498696228159,2.63400614232555,0.426210383307926,-1.45020908274539,NA,NA,NA,0.0623001020057667,-0.533560137397034,-0.123043258606244,-0.348216776785024
"CD69",3.21799344326147,4.68459819313812,4.94360847591156,4.1498916828232,2.75446142497603,-0.159242638557705,NA,NA,NA,0.233327458569747,-0.0774974091980134,0.124800062999383,0.0310299863723505
"PLCH2",3.14665854553478,1.63208939793783,5.45961878828377,2.69697498362366,4.27200417989006,2.73228528224862,NA,NA,NA,0.0955435012608709,-0.74828365024435,-0.166572305611527,-0.486167843371952
"RAI14",-4.93601891176805,-4.93601891176805,-4.93601891176805,-4.93601891176805,-4.93601891176805,-4.93601891176805,-0.345135636527241,-0.196458112325216,0.0155694352889029,NA,NA,NA,NA
"SLC29A1",3.85827100438012,1.75505856283468,4.84307517436807,5.41972454390007,4.86590828818136,3.2234234830996,-0.518236665264831,-0.0734071173406665,-0.147247196699185,NA,NA,NA,NA
"TIMELESS",2.62416441467615,-0.0313071472788447,2.57083397274325,3.7164992620464,4.08875375673984,3.22214096558437,0.0367031466792183,0.18976726156027,-0.0769224246446865,-0.0195521080860406,0.405071801213446,-0.0737501418528878,0.459269834980293
"RASA3",-2.78498394164896,-0.850121261683041,-2.13405256114234,-4.26605871895381,-3.61721157766425,-3.23461428034804,-0.644536813510906,0.097468305547799,-0.0567722987237412,0.102287687855308,-0.0453428914034063,0.135744011803986,-0.0787992153520844
"NCAPD3",2.55006041974585,0.44742231273895,0.47768886800224,4.1443245793674,3.95001151546274,3.19372363082316,-0.424911691013197,-0.105400460730224,-0.04582874649671,-0.158694139197928,1.20286317058073,0.241125491201043,0.80304354018176
"MCM5",3.72334308108934,0.777081559085578,3.24069699486655,4.72974344681946,5.0406593432524,5.278063149116,-0.228898863378827,-0.00972407765102871,-0.0419574956443679,NA,NA,NA,NA
"CYP51A1",3.01319740662461,2.993962374418,3.59902181348759,3.62506239760902,2.59942679660348,2.64805484672679,0.128391049576982,0.0958599112473998,0.335041316911582,-0.519555257705825,0.374659165848742,0.00222032015325417,-0.147116412010337
"TUBA1C",4.24352651782548,2.41153989791069,3.79271727397716,4.52915606519934,5.41712477140067,5.14849815808711,-0.211883231148336,-0.0427024162334622,0.00401321888660829,NA,NA,NA,NA
"CCNB1",1.23267274734868,-0.782273211989065,-2.48803624968955,3.95340569087814,2.38192261305265,1.97873199119534,-0.489717897565292,-0.234070456968646,-0.0435994415436411,-0.0104617779977826,0.362238041594293,0.0112170192099343,0.340559244386576
"SLC1A4",2.15482644220909,-0.0319089543890545,-0.271867864124109,1.99069563921821,3.74808378179007,4.62022127548521,0.311849020509951,0.0656744669031501,0.218064872733934,-0.0842302062075492,0.466278306701983,0.12812365756342,0.253924442931013
"FAM169A",-3.37334438587006,-0.765479033806371,-1.78285479678261,-3.74427884880142,-4.92367762255325,-5.44142869654115,0.365403919635235,0.289377325881423,0.145999577614536,NA,NA,NA,NA
"UBE2S",3.91551325098277,2.69775106397792,2.82648902215564,5.90304032271022,4.29892429531127,3.75148975226827,-0.607991109457799,-0.2954367424477,0.0396614659097612,NA,NA,NA,NA
"SLC7A5",2.75591210107779,1.24611122273452,3.65333567320175,3.9768421088349,3.03074289643015,2.70876141011503,0.0301545206837392,-0.306363279007683,0.309469464143421,0.0829873171072215,0.251458154090756,0.293856251238629,0.0405892199593486
"EPHX2",-2.38009109366027,-0.61438810378978,-1.29784796870315,-3.48433355513307,-3.06765134608363,-3.43462649948977,1.04806447131832,0.661667746066306,0.362707829544805,-0.21906604420583,-0.136541545665519,-0.144967330785102,-0.210640259086247
"IFIT1",-2.85107340064966,-0.811059850278182,-3.79541973968258,-3.79541973968258,-3.50832727664043,-3.25773099046008,2.04798334322602,0.819306154168658,0.464934231066051,NA,NA,NA,NA
"CDC123",2.59343445338216,2.06972344478881,3.5805836707913,3.60375378135481,2.70552576035657,1.55612244061071,-0.562399686090404,-0.346933604050655,-0.0866280910868046,-0.0474461328895896,-0.0550561765320869,-0.13246319878014,0.0299608893584636
"LBH",-2.60688536262214,-1.97929591006778,-2.67029723683707,-3.80233640601608,-2.43039709644006,-2.49229216098555,0.176951128374229,-0.00582971857468895,0.335497617577073,0.124467637418633,0.566416644235315,0.503302069538609,0.187582212115339
"HIVEP3",-1.69974186347759,0.391750481189812,-0.287645458320076,-0.119004548251433,-3.6430294716809,-4.34513652868085,-0.32189175790877,0.196019516244241,-0.102446590606402,0.103791056558642,0.42067808610733,-0.0568891905175493,0.581358333183521
"PINX1",2.47806172275165,1.78602237444961,3.48654187241197,3.37644685581137,2.75587472226069,1.54334690586509,-1.1378975247029,-0.559514604707473,-0.181471854940541,0.133271629391871,0.046384244219212,0.0678893968511044,0.111766476759979
"PECR",-2.22713943418904,0.103671597479183,-1.83139336888844,-4.00679734775826,-3.0441691198736,-2.79545414001507,0.506631192574751,0.51450328334731,0.138124170031424,-0.211870947560628,0.166742671062763,-0.173352184159855,0.12822390766199
"SERPING1",-1.67298624916092,0.751124144480491,0.0126184829332871,-1.16753499860659,-4.27879858919342,-2.9500631566006,1.0490917268891,0.68655438693981,0.0527819987529075,0.551570998633882,-0.507626056986655,0.0676555556880641,-0.0237106140408363
"TJP2",1.97641761856464,-0.294144284846908,4.0148155528725,1.79910690664804,1.98817078554654,4.05931821916674,0.142424644197004,0.233925762835679,-0.0372992312750275,0.12478914606194,-0.193194646560998,0.108912858418619,-0.177318358917677
"ITPKB",-3.54041800564479,-1.16041955836221,-4.26116745100257,-3.50047738589107,-4.63083363186244,-4.93755759578121,NA,NA,NA,-0.433414978563139,-0.109258016294448,-0.312945582150721,-0.229727412706866
"TBRG4",3.71873934501239,1.72482135058338,3.16565482767306,4.40695379277725,4.71777039298692,4.75175221559632,-0.663775381997807,-0.316625882045273,-0.0440237195946243,NA,NA,NA,NA
"C1R",-2.0056497409197,0.00326396396040671,-0.553777755745645,-2.13742289860218,-3.67885966837894,-3.22373932318381,1.44986639739544,0.669613756076449,-0.0107384009614228,0.537468501922667,-0.518175488741557,-0.0302430693042236,0.0495360824853339
"PRMT7",2.46387340882937,5.55899008982271,4.65963096453345,1.15121624527455,0.56206856245284,0.780577151117115,NA,NA,NA,0.0256288034256708,0.163231063817396,-0.0353556528933693,0.224215520136437
"C1QA",-3.35897407111029,-4.16241153707356,-0.0905741966410085,-3.04114583347411,-3.6337665412578,-4.16241153707356,NA,NA,NA,0.32759764686868,-0.0134681727377387,0.181674957335587,0.132454516795354
"BARD1",2.02134936130295,0.359814530576602,-0.848104291479892,2.72879323988481,2.96339379126746,4.05972669233597,0.160411771710117,0.24627592002542,-0.0374495277148152,-0.210072053032378,-0.190928859018312,-0.382342180020834,-0.0186587320298557
"AMBP",-3.44096192152697,-0.788671763206522,-4.16858106964173,-4.29917367336286,-4.4291201885426,-4.45720449696727,0.467313889309215,0.375723902718512,-0.104952880200194,NA,NA,NA,NA
"CBR4",-2.75178579174565,-0.69323764899202,-5.65037668600159,-3.58213865650007,-2.90378412672408,-2.81376074326782,NA,NA,NA,-0.0700448798480163,0.148954828478095,-0.234036327938971,0.312946276569049
"HMBOX1",-4.22748999893445,-3.82539912618088,-4.58590780502836,-4.35425632015966,-4.5780086861387,-3.95465844604435,0.336190653886966,0.158582078875459,-0.0571962470196898,NA,NA,NA,NA
"ZNF362",-2.33212249795121,-1.18519150727895,-2.85635479302343,-2.85635479302343,-2.49704087954453,-2.85635479302343,1.12905026489252,0.779396487990791,0.258961713721831,0.0713574549206826,-0.00173972547840388,-0.054808328456818,0.124426057899097
"CLYBL",-2.31974275938105,-0.645238626294976,-1.63265348434142,-3.68657740778262,-2.69457932597651,-3.1798917334709,0.56936137810784,0.38771166225826,0.266969957639989,-0.0640784973074536,0.211069559223284,-0.0032358238329051,0.150226885748735
"LIX1L",-2.94313127735358,-3.03421347957845,-1.69234549972578,-3.78234968374524,-3.09951372758397,-2.5196848078666,0.23501923059559,0.168109154981609,-0.0296291471395156,0.00696821075857379,-0.452118353305751,-0.0977263256219333,-0.347423816925244
"TTR",-2.45205464185211,-0.86451696540486,-2.2124943714369,-2.42887617023459,-3.54474735326085,-3.30974999387365,0.479862230192703,0.270464197747209,0.195300813094912,-0.20176905150523,0.380415143334852,0.157058253097296,0.0215878387323259
"SMC4",2.41664037265956,-1.43124379883257,1.56080607494297,4.26378453362603,4.14284971858438,4.04341338511451,-0.243001045864372,-0.0304142396627416,-0.0886279136528015,NA,NA,NA,NA
"ZFX",-2.22973518400536,-0.81122478183663,-4.42797488267635,-2.37022482210201,-2.07026304819351,-2.94985985057189,0.398388148514512,0.253023151448748,-0.0179219945597652,0.0270113121891343,-0.345311166076328,-0.0506228617920058,-0.267676992095188
"DAPP1",2.31176526664984,1.29350838146379,2.56766716966118,4.89305063759392,2.34490851983611,0.946364383522078,0.354131966958161,0.234244911288183,0.0481951717546916,0.124999719668276,-0.18805993605839,0.0252235427511073,-0.088283759141221
"OAS3",-1.97233371504742,-0.139893296208211,-1.2339174457555,-4.71059702285124,-1.96877097399153,-2.23891606803972,0.320639230576899,0.505292223859314,-0.0347052031568246,0.00316891988621748,0.0752664934227907,0.267569635306692,-0.189134221997683
"SERAC1",1.70059340385023,6.58680543744806,0,0,0,0,0.477126154717386,0.278069062830517,0.013414345192805,NA,NA,NA,NA
"DUSP4",2.6020891320753,3.50485331033723,2.87788323233133,3.65237236945805,2.94351479910162,-0.347941088119263,-1.72596617926236,-0.984573542364632,-0.412984006930096,NA,NA,NA,NA
"KNTC1",2.05123906213183,-1.44686703065959,0.608520018761447,3.96432875368419,3.72849566661984,3.55000435124662,NA,NA,NA,-0.103795205087106,0.0289043060623235,-0.199629078214013,0.12473817918923
"GRSF1",3.98016761774945,2.96365028138807,3.68061844225382,4.71553197693223,4.57742786584397,4.01055380184733,-0.290670621633715,-0.235037099187468,-0.0297569875622973,NA,NA,NA,NA
"INCENP",1.30394975407989,-0.472285059923704,-2.07895881027462,3.29147778086222,2.12745448059289,2.69904921174505,-0.359423076608582,-0.089612349925288,-0.0570573213374595,-0.300204766301816,0.169830650078077,-0.330603730265133,0.200229614041393
"IFIT3",-1.00625052957341,1.29543537940147,2.03473516397531,-2.19949108375769,-2.30172995759739,-3.06224951749742,0.838985197792919,0.687412607154644,-0.113040850842851,0.0118646438618111,-0.116988447042336,0.133790606357489,-0.238914409538014
"IL7R",-3.27844399540394,-2.79552545332204,-3.52507447778113,-3.21085091077855,-3.52507447778113,-3.52507447778113,NA,NA,NA,0.794650179153726,-0.136226031506473,-0.289009333227676,0.947433480874929
"SAMD8",-2.615189190101,-3.885575122055,-0.380495178269994,-2.37328201095489,-2.24799496877401,-2.95805524987937,0.281036102174374,0.202183913973424,0.0220709210716998,0.10892230992843,-0.216156248016929,-0.204227846088849,0.0969939080003508
"SLC2A1",1.91677571048686,-0.151731144451203,1.01047864950442,2.27087908376984,3.51786096609154,2.76428297334359,-1.14225879212678,-1.15444185516354,0.126665461096631,-0.193217931111731,0.176632684598002,0.0998423397824076,-0.116427586296136
"PDCD2L",2.47710393128566,1.7058887395974,3.37636115454473,3.27436886040375,2.75193057890789,1.82428238859219,-0.832318729070076,-0.454487287164541,-0.0778316751964644,-0.0849031060483002,0.610366418669358,0.160190503293035,0.365272809328024
"GLIPR2",-3.07714695687165,-1.48847476473434,-2.37818610297937,-5.84590635187672,-3.27058899056254,-2.67562536030492,0.684029919788193,0.415565219728227,0.02942418940447,NA,NA,NA,NA
"CDCA7L",1.87952068592114,1.70560815037227,2.67847912838201,3.28386291043058,1.20614465401027,1.16909564912455,-1.54506296726988,-0.835549343536678,-0.114463017209741,-0.176309666684613,-0.428870324350383,-0.25215863203883,-0.353021358996165
"SYNE1",-2.25187102434573,-0.621065695427511,-1.48718903664473,-4.24228348090851,-2.81501441491134,-2.21261816075876,0.399088399987842,0.399884811105637,-0.384997313472592,0.380903745958206,-0.483538646282321,0.0625976188096301,-0.165232519133745
