"","[public-data1] act_vs_notact","[public-data1] act12h_vs_notact","[public-data1] act24h_vs_notact","[public-data1] act48h_vs_notact","[public-data1] act72h_vs_notact","[public-data1] act96h_vs_notact","[public-data2] act_vs_notact","[public-data2] act12h_vs_notact","[public-data2] act24h_vs_notact","[public-data2] act48h_vs_notact","[public-data2] act72h_vs_notact","[public-data2] act96h_vs_notact","[public-data3] act_vs_notact","[public-data3] act12h_vs_notact","[public-data3] act24h_vs_notact","[public-data3] act48h_vs_notact","[public-data3] act72h_vs_notact","[public-data3] act96h_vs_notact"
"HSDL1",-0.124488801162854,0.497235631878058,2.11478057047949,-2.94704790696921,-1.11029266404736,1.84380146146669,-0.124488801162854,0.497235631878058,2.11478057047949,-2.94704790696921,-1.11029266404736,1.84380146146669,-0.124488801162854,0.497235631878058,2.11478057047949,-2.94704790696921,-1.11029266404736,1.84380146146669
"MAPK15",-1.52474090822719,-0.811711012386543,-5.22103290524436,-2.93852278063699,-0.5066093706974,-0.274241582126607,-1.52474090822719,-0.811711012386543,-5.22103290524436,-2.93852278063699,-0.5066093706974,-0.274241582126607,-1.52474090822719,-0.811711012386543,-5.22103290524436,-2.93852278063699,-0.5066093706974,-0.274241582126607
"CASP3",1.95949874055914,0.542418829231483,-1.31516324959816,2.05455137586763,3.41176736126736,3.80593871954193,1.95949874055914,0.542418829231483,-1.31516324959816,2.05455137586763,3.41176736126736,3.80593871954193,1.95949874055914,0.542418829231483,-1.31516324959816,2.05455137586763,3.41176736126736,3.80593871954193
"SPC24",0.867636304501028,-1.06965429476214,-1.96174766458132,1.42290984130254,2.13442778312833,2.96562434822303,0.867636304501028,-1.06965429476214,-1.96174766458132,1.42290984130254,2.13442778312833,2.96562434822303,0.867636304501028,-1.06965429476214,-1.96174766458132,1.42290984130254,2.13442778312833,2.96562434822303
"LGALS1",1.16002532849728,0.309328979409011,-0.86672207513081,-0.994739561490073,2.64695340052568,3.66100035934193,1.16002532849728,0.309328979409011,-0.86672207513081,-0.994739561490073,2.64695340052568,3.66100035934193,1.16002532849728,0.309328979409011,-0.86672207513081,-0.994739561490073,2.64695340052568,3.66100035934193
"C6",-3.47884437859674,-0.661353387191886,-1.90352985414038,-4.43781753349861,-4.70775164514652,-5.68897308100582,-3.47884437859674,-0.661353387191886,-1.90352985414038,-4.43781753349861,-4.70775164514652,-5.68897308100582,-3.47884437859674,-0.661353387191886,-1.90352985414038,-4.43781753349861,-4.70775164514652,-5.68897308100582
"ANLN",6.77682541251771,3.63527711180054,7.26685487543027,9.34339052174744,7.11457060876678,7.81573299087517,6.77682541251771,3.63527711180054,7.26685487543027,9.34339052174744,7.11457060876678,7.81573299087517,6.77682541251771,3.63527711180054,7.26685487543027,9.34339052174744,7.11457060876678,7.81573299087517
"CD69",3.21799344326147,4.68459819313812,4.94360847591156,4.1498916828232,2.75446142497603,-0.159242638557705,3.21799344326147,4.68459819313812,4.94360847591156,4.1498916828232,2.75446142497603,-0.159242638557705,3.21799344326147,4.68459819313812,4.94360847591156,4.1498916828232,2.75446142497603,-0.159242638557705
"LBHD1",-1.90008959218816,-4.87901106045944,-0.198940764256439,-2.73492418702218,0.035017480431277,-0.64613326352285,-1.90008959218816,-4.87901106045944,-0.198940764256439,-2.73492418702218,0.035017480431277,-0.64613326352285,-1.90008959218816,-4.87901106045944,-0.198940764256439,-2.73492418702218,0.035017480431277,-0.64613326352285
"CDKN1B",-5.93571262866772,-2.65934927833668,-7.65875067107292,-7.56914760119042,-7.15226858955864,-6.12251579998202,-5.93571262866772,-2.65934927833668,-7.65875067107292,-7.56914760119042,-7.15226858955864,-6.12251579998202,-5.93571262866772,-2.65934927833668,-7.65875067107292,-7.56914760119042,-7.15226858955864,-6.12251579998202
"PSMC3IP",1.93188557858476,4.20358491730254,0,0,3.27907049270888,0,1.93188557858476,4.20358491730254,0,0,3.27907049270888,0,1.93188557858476,4.20358491730254,0,0,3.27907049270888,0
"SERPING1",-1.67298624916092,0.751124144480491,0.0126184829332871,-1.16753499860659,-4.27879858919342,-2.9500631566006,-1.67298624916092,0.751124144480491,0.0126184829332871,-1.16753499860659,-4.27879858919342,-2.9500631566006,-1.67298624916092,0.751124144480491,0.0126184829332871,-1.16753499860659,-4.27879858919342,-2.9500631566006
"MBL2",-0.224475619990109,-0.548055508231348,-3.58098466336448,0.164053466325668,2.07381060759649,-1.32187470138265,-0.224475619990109,-0.548055508231348,-3.58098466336448,0.164053466325668,2.07381060759649,-1.32187470138265,-0.224475619990109,-0.548055508231348,-3.58098466336448,0.164053466325668,2.07381060759649,-1.32187470138265
"ANKRD39",0.17852904255766,-1.01885366242297,-1.01885366242297,3.78085360926426,0.171219196923864,-1.01885366242297,0.17852904255766,-1.01885366242297,-1.01885366242297,3.78085360926426,0.171219196923864,-1.01885366242297,0.17852904255766,-1.01885366242297,-1.01885366242297,3.78085360926426,0.171219196923864,-1.01885366242297
"POLA1",2.65911976232661,-0.31854650415515,1.30330979044835,4.35667905667589,4.17393678415861,3.82219586990592,2.65911976232661,-0.31854650415515,1.30330979044835,4.35667905667589,4.17393678415861,3.82219586990592,2.65911976232661,-0.31854650415515,1.30330979044835,4.35667905667589,4.17393678415861,3.82219586990592
"EPPK1",-3.60656407806844,-0.642686549324491,-3.19071615202141,-4.77584238106514,-4.0910799243058,-6.14171646458988,-3.60656407806844,-0.642686549324491,-3.19071615202141,-4.77584238106514,-4.0910799243058,-6.14171646458988,-3.60656407806844,-0.642686549324491,-3.19071615202141,-4.77584238106514,-4.0910799243058,-6.14171646458988
"PRG4",-3.47922511433492,-1.14033504132541,-1.09037643111324,-4.86584835854449,-5.14027876579851,-4.4883017742358,-3.47922511433492,-1.14033504132541,-1.09037643111324,-4.86584835854449,-5.14027876579851,-4.4883017742358,-3.47922511433492,-1.14033504132541,-1.09037643111324,-4.86584835854449,-5.14027876579851,-4.4883017742358
"ALPK1",1.26480629915114,4.12993247698753,2.76117794185783,-0.311780393318501,-0.113221123720908,-0.138440979484594,1.26480629915114,4.12993247698753,2.76117794185783,-0.311780393318501,-0.113221123720908,-0.138440979484594,1.26480629915114,4.12993247698753,2.76117794185783,-0.311780393318501,-0.113221123720908,-0.138440979484594
"CD40LG",1.57693556042655,2.7309353543684,3.73747505699614,3.32191716019257,-0.216163578646901,-0.591588605796617,1.57693556042655,2.7309353543684,3.73747505699614,3.32191716019257,-0.216163578646901,-0.591588605796617,1.57693556042655,2.7309353543684,3.73747505699614,3.32191716019257,-0.216163578646901,-0.591588605796617
"IKBKE",-0.10796094496458,1.40482985415446,2.57062347851516,-2.6573341809421,-0.329501581707466,-0.984369643429783,-0.10796094496458,1.40482985415446,2.57062347851516,-2.6573341809421,-0.329501581707466,-0.984369643429783,-0.10796094496458,1.40482985415446,2.57062347851516,-2.6573341809421,-0.329501581707466,-0.984369643429783
"CKS2",2.49741513814977,0.489349189479376,0,4.63344609875201,3.88105633702861,2.74871803083858,2.49741513814977,0.489349189479376,0,4.63344609875201,3.88105633702861,2.74871803083858,2.49741513814977,0.489349189479376,0,4.63344609875201,3.88105633702861,2.74871803083858
"CEP192",1.10298287911637,3.44468569199643,-1.23743205789274,-0.533588481527856,2.11947337494342,-0.512972463590816,1.10298287911637,3.44468569199643,-1.23743205789274,-0.533588481527856,2.11947337494342,-0.512972463590816,1.10298287911637,3.44468569199643,-1.23743205789274,-0.533588481527856,2.11947337494342,-0.512972463590816
"BARD1",2.02134936130295,0.359814530576602,-0.848104291479892,2.72879323988481,2.96339379126746,4.05972669233597,2.02134936130295,0.359814530576602,-0.848104291479892,2.72879323988481,2.96339379126746,4.05972669233597,2.02134936130295,0.359814530576602,-0.848104291479892,2.72879323988481,2.96339379126746,4.05972669233597
"SPC25",2.15568903659513,0.238269759057017,-0.492664620444562,2.29512764289215,4.17057787105984,3.49034111316954,2.15568903659513,0.238269759057017,-0.492664620444562,2.29512764289215,4.17057787105984,3.49034111316954,2.15568903659513,0.238269759057017,-0.492664620444562,2.29512764289215,4.17057787105984,3.49034111316954
"HIP1",1.0925819840626,4.43073687810314,-0.0692268270985668,-0.0692268270985668,-0.0692268270985668,-0.0692268270985668,1.0925819840626,4.43073687810314,-0.0692268270985668,-0.0692268270985668,-0.0692268270985668,-0.0692268270985668,1.0925819840626,4.43073687810314,-0.0692268270985668,-0.0692268270985668,-0.0692268270985668,-0.0692268270985668
"VAV2",1.48310735361286,1.7352924494171,-0.32815849484732,0.0581620502145196,4.34635901903466,-0.32815849484732,1.48310735361286,1.7352924494171,-0.32815849484732,0.0581620502145196,4.34635901903466,-0.32815849484732,1.48310735361286,1.7352924494171,-0.32815849484732,0.0581620502145196,4.34635901903466,-0.32815849484732
"APOC2",-1.75296821692032,0.493682528104824,0.148277024735911,-1.95736592848008,-4.50550699302278,-1.99995388349494,-1.75296821692032,0.493682528104824,0.148277024735911,-1.95736592848008,-4.50550699302278,-1.99995388349494,-1.75296821692032,0.493682528104824,0.148277024735911,-1.95736592848008,-4.50550699302278,-1.99995388349494
"IKBIP",0.419229394546976,-2.58121323249629,1.02617946910633,2.94866250163349,1.17860479215358,0.640782973316596,0.419229394546976,-2.58121323249629,1.02617946910633,2.94866250163349,1.17860479215358,0.640782973316596,0.419229394546976,-2.58121323249629,1.02617946910633,2.94866250163349,1.17860479215358,0.640782973316596
"FAM169A",-3.37334438587006,-0.765479033806371,-1.78285479678261,-3.74427884880142,-4.92367762255325,-5.44142869654115,-3.37334438587006,-0.765479033806371,-1.78285479678261,-3.74427884880142,-4.92367762255325,-5.44142869654115,-3.37334438587006,-0.765479033806371,-1.78285479678261,-3.74427884880142,-4.92367762255325,-5.44142869654115
"CDCA8",1.35701821250972,-1.47578074244276,-0.0560039386812048,2.8960410698054,2.75419298917286,2.67550522473292,1.35701821250972,-1.47578074244276,-0.0560039386812048,2.8960410698054,2.75419298917286,2.67550522473292,1.35701821250972,-1.47578074244276,-0.0560039386812048,2.8960410698054,2.75419298917286,2.67550522473292
"KLKB1",-2.87528784325467,0.0212739824759261,-2.00894357134446,-2.94657580138795,-4.85393424537999,-4.60848356169379,-2.87528784325467,0.0212739824759261,-2.00894357134446,-2.94657580138795,-4.85393424537999,-4.60848356169379,-2.87528784325467,0.0212739824759261,-2.00894357134446,-2.94657580138795,-4.85393424537999,-4.60848356169379
"RSPRY1",1.62541663852277,-0.528060671545421,-0.528060671545421,3.62525658436772,3.31287992470548,1.58331771832455,1.62541663852277,-0.528060671545421,-0.528060671545421,3.62525658436772,3.31287992470548,1.58331771832455,1.62541663852277,-0.528060671545421,-0.528060671545421,3.62525658436772,3.31287992470548,1.58331771832455
"BBX",0.161350220972715,-0.575674381761396,-0.217655269908469,3.09378640762755,0.765449602644147,-2.35565732033374,0.161350220972715,-0.575674381761396,-0.217655269908469,3.09378640762755,0.765449602644147,-2.35565732033374,0.161350220972715,-0.575674381761396,-0.217655269908469,3.09378640762755,0.765449602644147,-2.35565732033374
"LTA",2.27097890994676,-0.0648896046189699,2.70597598381657,3.59609055844284,4.67060140031626,0.592701740430471,2.27097890994676,-0.0648896046189699,2.70597598381657,3.59609055844284,4.67060140031626,0.592701740430471,2.27097890994676,-0.0648896046189699,2.70597598381657,3.59609055844284,4.67060140031626,0.592701740430471
"POLA2",2.98187169204163,-0.296397137093485,3.18577956401611,4.51183763238462,4.46417418625733,3.82822860950392,2.98187169204163,-0.296397137093485,3.18577956401611,4.51183763238462,4.46417418625733,3.82822860950392,2.98187169204163,-0.296397137093485,3.18577956401611,4.51183763238462,4.46417418625733,3.82822860950392
"GSTM1",1.70528075770437,3.24873234636673,-1.56019476584785,1.77637127824968,0.554373585578543,3.07260372061054,1.70528075770437,3.24873234636673,-1.56019476584785,1.77637127824968,0.554373585578543,3.07260372061054,1.70528075770437,3.24873234636673,-1.56019476584785,1.77637127824968,0.554373585578543,3.07260372061054
"CFH",-2.83296235769852,-0.412212431985463,-0.779216180600389,-3.53738859755502,-4.88408639108255,-3.89146885990876,-2.83296235769852,-0.412212431985463,-0.779216180600389,-3.53738859755502,-4.88408639108255,-3.89146885990876,-2.83296235769852,-0.412212431985463,-0.779216180600389,-3.53738859755502,-4.88408639108255,-3.89146885990876
"NUF2",0.165866056818977,-0.743386074447002,-3.32618665232982,0.662061048168292,1.67030307963841,0.963700608279805,0.165866056818977,-0.743386074447002,-3.32618665232982,0.662061048168292,1.67030307963841,0.963700608279805,0.165866056818977,-0.743386074447002,-3.32618665232982,0.662061048168292,1.67030307963841,0.963700608279805
"PF4",-2.45350046030143,0.572314113117176,-1.55455261660192,-3.54548698629446,-4.15535707573788,-3.75109036904211,-2.45350046030143,0.572314113117176,-1.55455261660192,-3.54548698629446,-4.15535707573788,-3.75109036904211,-2.45350046030143,0.572314113117176,-1.55455261660192,-3.54548698629446,-4.15535707573788,-3.75109036904211
"CDC20",-0.48285958177503,-2.58660482105379,-2.48577816903691,2.03017893270564,0.429049063256359,-0.119214284556055,-0.48285958177503,-2.58660482105379,-2.48577816903691,2.03017893270564,0.429049063256359,-0.119214284556055,-0.48285958177503,-2.58660482105379,-2.48577816903691,2.03017893270564,0.429049063256359,-0.119214284556055
"CCDC77",0.789645496457976,-0.748746948855171,-0.748746948855171,-0.748746948855171,3.70120997817421,1.35146835785128,0.789645496457976,-0.748746948855171,-0.748746948855171,-0.748746948855171,3.70120997817421,1.35146835785128,0.789645496457976,-0.748746948855171,-0.748746948855171,-0.748746948855171,3.70120997817421,1.35146835785128
"KCTD5",2.28883163566243,2.65168452967034,4.56747087788671,3.40916809606961,2.27526724111514,-0.702824432012536,2.28883163566243,2.65168452967034,4.56747087788671,3.40916809606961,2.27526724111514,-0.702824432012536,2.28883163566243,2.65168452967034,4.56747087788671,3.40916809606961,2.27526724111514,-0.702824432012536
"TTC9C",0.0747810042908413,-0.910207152429188,-3.30530493986158,0.424941925678254,1.50190651174454,1.16365758028841,0.0747810042908413,-0.910207152429188,-3.30530493986158,0.424941925678254,1.50190651174454,1.16365758028841,0.0747810042908413,-0.910207152429188,-3.30530493986158,0.424941925678254,1.50190651174454,1.16365758028841
"TCEAL3",-1.68337165762428,1.29922707223867,-0.793653270972365,-2.96515951818408,-3.3912567355744,-2.71699437102565,-1.68337165762428,1.29922707223867,-0.793653270972365,-2.96515951818408,-3.3912567355744,-2.71699437102565,-1.68337165762428,1.29922707223867,-0.793653270972365,-2.96515951818408,-3.3912567355744,-2.71699437102565
"DIXDC1",-0.67251780405863,2.56572145190483,-1.79955205490866,-1.79955205490866,-1.79955205490866,-1.79955205490866,-0.67251780405863,2.56572145190483,-1.79955205490866,-1.79955205490866,-1.79955205490866,-1.79955205490866,-0.67251780405863,2.56572145190483,-1.79955205490866,-1.79955205490866,-1.79955205490866,-1.79955205490866
"PKP1",0.885336336676727,4.10405243840101,-0.388686302731061,-0.177970526586672,-0.212021167414502,-0.230214812026645,0.885336336676727,4.10405243840101,-0.388686302731061,-0.177970526586672,-0.212021167414502,-0.230214812026645,0.885336336676727,4.10405243840101,-0.388686302731061,-0.177970526586672,-0.212021167414502,-0.230214812026645
"CDS2",-2.58099293127154,-0.632978502920948,-5.64974357268114,-3.87399930263884,-2.87595929009475,-1.72396975701695,-2.58099293127154,-0.632978502920948,-5.64974357268114,-3.87399930263884,-2.87595929009475,-1.72396975701695,-2.58099293127154,-0.632978502920948,-5.64974357268114,-3.87399930263884,-2.87595929009475,-1.72396975701695
"CDK2",3.90341099925747,1.33885102647983,2.17076440849012,4.92705588466956,5.44826344862695,5.35253628003688,3.90341099925747,1.33885102647983,2.17076440849012,4.92705588466956,5.44826344862695,5.35253628003688,3.90341099925747,1.33885102647983,2.17076440849012,4.92705588466956,5.44826344862695,5.35253628003688
"DHRS4",-1.12090143981594,0.958293032404568,-4.09167169089545,-2.51383270089338,-1.40357283699161,-0.423249797262396,-1.12090143981594,0.958293032404568,-4.09167169089545,-2.51383270089338,-1.40357283699161,-0.423249797262396,-1.12090143981594,0.958293032404568,-4.09167169089545,-2.51383270089338,-1.40357283699161,-0.423249797262396
"TRANK1",-1.39228259050792,0.146514788787996,1.40567711140425,-2.47446121005415,-2.09215635610321,-3.17873784021702,-1.39228259050792,0.146514788787996,1.40567711140425,-2.47446121005415,-2.09215635610321,-3.17873784021702,-1.39228259050792,0.146514788787996,1.40567711140425,-2.47446121005415,-2.09215635610321,-3.17873784021702
"RRM1",4.17901509383386,1.11878559022169,3.78782929843459,5.76051739136581,5.51600812222893,5.23430788253309,4.17901509383386,1.11878559022169,3.78782929843459,5.76051739136581,5.51600812222893,5.23430788253309,4.17901509383386,1.11878559022169,3.78782929843459,5.76051739136581,5.51600812222893,5.23430788253309
"KIF4A",2.66134233217763,0.723814369392019,0.130780734045317,3.6632012792644,3.91141819488884,4.15470904484349,2.66134233217763,0.723814369392019,0.130780734045317,3.6632012792644,3.91141819488884,4.15470904484349,2.66134233217763,0.723814369392019,0.130780734045317,3.6632012792644,3.91141819488884,4.15470904484349
"SGSH",-1.68831277404066,1.18298045923559,-0.699025810240243,-2.55318542449888,-3.29771586496758,-3.18152043700625,-1.68831277404066,1.18298045923559,-0.699025810240243,-2.55318542449888,-3.29771586496758,-3.18152043700625,-1.68831277404066,1.18298045923559,-0.699025810240243,-2.55318542449888,-3.29771586496758,-3.18152043700625
"MCC",1.78811781164796,0,4.24574102683898,1.22207011940803,1.23115884508285,4.12503082902917,1.78811781164796,0,4.24574102683898,1.22207011940803,1.23115884508285,4.12503082902917,1.78811781164796,0,4.24574102683898,1.22207011940803,1.23115884508285,4.12503082902917
"FN1",-3.1251145920471,-0.554627687925736,-1.78365918872126,-3.26181941265194,-5.22243153732823,-4.4625310377316,-3.1251145920471,-0.554627687925736,-1.78365918872126,-3.26181941265194,-5.22243153732823,-4.4625310377316,-3.1251145920471,-0.554627687925736,-1.78365918872126,-3.26181941265194,-5.22243153732823,-4.4625310377316
