"","Adipose","Adrenal Gland","Artery","Bladder","Brain","Breast","Cervix","Colon","EBV-transformed lymphocytes","Esophagus","Fallopian Tube","Heart","Kidney","Liver","Lung","Minor Salivary Gland","Muscle","Nerve","Ovary","Pancreas","Pituitary","Prostate","Skin","Small Intestine","Spleen","Stomach","Testis","Thyroid","Transformed fibroblasts","Uterus","Vagina","Whole Blood"
"TRIM29",1.22374234118973,0.2728,1.25023218544293,34.02,0.381384405558549,16.985,1.96846071222107,0.802477954095417,0.26645,10.4925026146169,1.329,0.19521675440064,0.5057,0.2985,1.892,88.28,0.29255,6.955,0.4268,0.3105,8.536,51.34,698.252057558646,0.6534,0.2865,0.3571,6.015,0.51165,0.499,1.872,357.8,0.1806
"MTND2P28",964.804328008526,907,384.166204115164,483.1,1131.60269916742,885.85,373.521434633587,808.240786169358,214.15,587.252680083494,507,1196.12154771351,1076,754.3,444.7,512.1,752.1,582.75,382.9,340.55,514,805.2,575.821488850753,772.2,366.55,884.2,566.7,557.8,201.9,433.8,377.2,56.35
"CELA2B",0.16024163000644,1.331,0.245964745987865,0.213,0.145512488084613,0.1568,0.41870438781305,0.154644627147245,0.15115,0.201892617736531,0.2283,0.056588927729228,0.1493,0.1491,0.3828,0.1355,0.0736300000000001,0.29505,0.8077,1198,0.3686,0.25735,0.130369983677911,0.2021,0.31385,0.22995,1.287,0.22215,0.1236,0.364,0.3013,0.1031
"RPL24",943.853258448104,522.8,1021.83418654592,956.8,433.785839189034,1105.5,1467.29561056349,815.8999938793,1689.5,836.414559141259,1100,395.529381004737,491.2,301.8,857.4,731,504.05,989.95,2391,644.6,1001,942.95,987.784708619627,622.3,763.25,656.35,371.7,1143,1250,1434,1143,204
"CRISP2",0.0618107595753588,0.060055,0.0205738152836361,0.2539,0.0841109953331662,0.1639,1.28464044217028,0.0522771939940541,0,0.482573865635347,0.8689,0.0168333196743702,0.3619,0.08555,0.6993,19.56,0,0.0328200000000001,0.1375,0.17185,1.494,0.81665,0.414071320690721,0.2863,0.3477,0.0745750000000001,1194,0.1586,0.03847,0.138,0.4,0.7347
"TPO",7.20674259374571,0.083585,1.56060072806139,1.209,0.129209059380423,7.8295,0.0576903392297767,2.76647023086603,0.21015,3.86910636060213,0.6074,1.15165991736613,0.04874,0.08138,0.4311,2.158,1.8925,5.9635,0.2069,0.35355,0.438,0.30025,0.917248653670149,2.432,20.375,1.0445,1.604,1204.5,0.0660099999999999,0.2932,0.4302,0.1086
"HMOX1",50.1901704431622,50.37,24.526915087645,21.76,7.08072974529278,22.07,22.6631887115832,20.174040710266,33.305,19.664946488662,45.95,4.67989260461851,60.08,53.15,138.3,17.83,27.125,19.34,153.8,2.932,6.271,8.177,85.7839097989944,48.73,993.799999999999,9.3405,30.08,16.045,184.2,17.46,35.95,119.6
"CD59",475.749556895442,216.95,482.735779789287,306.5,150.157762154108,528.65,311.300336214997,225.348404014696,114.75,349.873711989143,373.9,239.222272073178,241.9,68.08,642.6,562,217.3,727.95,210.9,84.12,289.7,250.9,262.331976789755,124.2,140.3,230.25,114.4,421.5,695.6,347.7,365.1,49.22
"LTF",3.35672985162036,0.808,0.766145535337642,0.6691,0.591708910331921,53.835,1.27540897422859,0.725568054294006,0.2176,1.24462660794655,1.544,1.28862229299638,13.85,0.7232,17.91,1064,0.5971,0.6665,0.4969,8.053,4.69,10.315,2.17820578314243,2.263,40.63,17.715,0.6477,12.39,0.05609,1.171,0.8015,127.4
"ENG",291.412764769256,102.05,310.3569169052,112.9,18.1797293079672,219.25,208.125261506113,68.8841273108565,13.06,83.7154326879958,220.9,222.732094255607,198.1,31.82,411.2,60.18,41.685,203.65,404,25.305,81.57,148,60.9057186372955,83.72,299.85,52.695,175,306,135.3,209.6,144.8,9.931
"ADAM33",76.4341985171926,3.3295,102.623198408313,143.9,5.7414693747861,76.38,350.553210766166,127.309196864449,0.1328,90.7401832250734,168.3,13.0134285597779,3.077,0.9356,26.99,27,5.029,128.25,87.53,3.56,8.651,144.7,32.2260861372506,32.2,12.865,23.55,50.1,33.18,119.3,368.5,273.1,0.1648
"LAPTM4A",460.387581107251,416.85,507.955190273838,422.2,86.6713866236406,471.9,699.942044679872,321.282880401674,71.07,328.145336267815,603.3,162.62389801004,229.5,137.9,443.2,315.6,89.45,534.45,571.8,153.6,319.7,311.25,330.149815038451,224.1,206.65,237.45,518.5,426.8,648.1,670.3,526.2,106
"ATF5",36.2243488861793,45.46,25.9913568082121,23.21,13.0637858221886,34.845,22.136594390705,19.6221931423406,161,26.087340052437,39.38,8.40973963508024,20.53,1259,25.08,23.33,14.39,34.87,20.58,9.936,18.81,32.49,20.4523658368955,24.92,30.21,20.65,61.05,27.585,101.4,21.23,21.05,9.974
"RPS10",630.575280548566,476.7,682.112300367127,730.5,238.141593589805,766,1037.41224954254,612.673105162675,1506,690.733708410049,840.2,207.084934582011,316.9,212.3,562,568.8,285.65,649.3,1667,449.1,493.1,713.4,1019.9921645145,545.6,742.5,515.75,391,633.4,1188,964.3,909.7,228
"LPL",480.346455268967,5.734,12.7368209198064,5.035,15.1172588687416,281.85,4.79304237857794,10.8297928975955,0.2038,8.18708410962683,4.264,90.9496166386788,5.549,0.3203,103.4,12.37,37.74,321.2,10.93,2.038,4.844,4.276,7.20697837209286,6.651,2.0195,4.2105,1.581,14.495,0.2614,4.717,3.225,0.6828
"IGFBP3",285.526072112121,5.551,196.528341313366,120.5,4.26554532807603,269.5,242.758138325677,63.4371926762797,0.3928,35.9266420283065,151.3,62.3331666664473,35.38,150,35.92,34.56,19.625,86.255,206.6,4.52,106.2,88.15,104.736942456267,63.49,40.3,27.535,11.3,50.005,288.7,304.3,168.9,0.8901
"EMILIN1",61.892424424568,56.635,243.212644154506,194.3,4.61618388434297,57.245,190.328709293718,182.871327291669,1.859,87.3848552264873,259.4,26.0748961216844,34.25,18.33,152.1,17.7,5.708,53.085,289.4,8.5545,32.86,116.5,19.313320752649,56.22,145.05,45.6,27.4,47.86,206.3,371.7,104.3,0.8777
"FABP1",0.0971207499632845,0.13515,0.117091328770293,0.3162,0.239925549897805,0.14075,0.462787094897955,40.1240957347393,0.097885,0.181232203661676,0.3512,0.0699228497419802,54.03,776.6,0.1266,0.1384,0.2239,0.7315,0.2018,0.12225,0.2586,0.20215,0.0924819861215105,285.7,0.1968,0.1991,0.6744,0.18105,0.0800099999999999,0.2217,0.1994,0.1624
"EEF1G",1220.56518450716,758.25,1109.80775552613,1485,397.102289056172,1422.5,1802.74083504255,1108.81620099907,2555,1179.56706202662,1252,498.821188026278,735.7,334.1,1017,1220,1473,1096.5,2850,829.3,844.2,1360,2149.49947686578,954.1,1180,831.9,669.9,1197.5,2212,1729,1709,669.3
"BTG2",217.433330789969,48.34,271.793792195118,642.5,33.5227883001638,212.9,110.24955730249,157.582785951061,245.25,152.474233446638,359.1,98.4191128505983,89.96,8.695,188,94.66,106.95,261.55,451.7,263.45,366.3,212.45,189.438914090582,132.4,193.6,169.65,17.71,118.2,20.56,110.5,126.9,75.73
"PDIA2",1.60046211277919,0.3785,1.62242365709212,0.6587,51.5639788915608,0.97915,0.781667099937584,3.67365210515288,0.19495,1.40567010690951,1.429,2.13760195053483,0.3386,0.2572,1.105,0.4869,0.36165,6.869,1.007,1021.5,19.28,1.7395,0.473174897966973,8.377,0.48995,136.85,3.756,0.70605,0.2782,0.7453,0.9432,0.187
"LDHA",350.917646616364,260.4,445.590071821514,188.7,93.1150510424377,290,207.954899440047,212.944128220431,1392,278.442474842623,207.5,118.09525599284,205.5,271.9,247.6,242.1,305.1,259.55,131.3,57.335,78.73,154.1,359.43157464351,237.2,169.15,99.175,112,200.55,867.4,165.8,302.8,224.3
"NEAT1",299.403187399868,264.5,261.073668851368,381.2,26.2386522821663,319.85,376.101233092654,218.812909084066,71.425,241.451574042287,350.3,60.7122508097055,213,127.8,343.9,613.1,120.15,358.6,307,269.25,108.2,442.4,322.042535898912,295.7,259.55,275.5,69.01,751.05,282,309.4,397.5,54.32
"PDGFRB",233.18227943207,34.125,284.561977623477,99.79,15.2182020455895,185.4,348.615789117139,50.1016071175849,1.3625,62.3284064999053,180.4,40.190557170303,43.96,7.37,175.5,45.04,25.365,179.05,207.9,13.18,38.88,100.05,74.0656452713223,48.87,68.615,23.815,35.36,136.35,299.5,243.5,171.7,1.32
"MSMB",0.0288158623874342,0.03657,0.0275181963732487,1.783,0.00591646948154367,0.18185,0.264051735491867,0.0431365648849626,0,0.150619763076336,0.1102,0.00566893160721649,0.0374300000000001,0.0948500000000001,0.4205,4.647,0,0.03146,0.05593,0.0535600000000001,0.0916699999999999,1160,7.65957666401771,0.05372,0.04765,5.2845,3.274,0.0474600000000001,0.05965,0.06284,0.2179,0
"FCN3",27.1094343593036,38.61,3.7008495231864,4.593,0.562242925403032,22.305,3.09590930075362,2.64746199431879,0.16515,4.45580245793697,6.185,19.2781286118813,26.85,70.42,1154,3.098,3.1275,2.4215,1.911,6.5085,3.138,4.6555,1.91620472532365,5.036,16.325,6.5245,3.456,24.99,0.1459,3.758,2.829,0.4197
"DCD",0.614948025479458,0.18585,0.604165283142256,0.2873,0.19112378793898,0.5549,0.266761938960908,0.285423663622232,0.46065,0.342050278950561,0.1303,0.254745551894885,0.1393,0.1873,0.3777,0.3207,0.3903,0.7221,0.3312,0.244,0.2247,0.295,1153.31070340702,0.3415,0.2735,0.254,0.5386,0.3591,0.3399,0.2998,0.3416,0.2558
"PPIB",416.091914330643,396.1,552.559640657833,334.6,103.772673169697,410.95,603.356947507018,258.421336824865,518.45,268.541709629186,441.5,105.036333395681,216.1,302.3,497.5,370.7,31.85,411.7,606.5,328.35,559,388.35,244.19667616018,282.5,436.45,291.65,158.7,706.8,1206,539.5,418.5,209.9
"MYBPC3",0.641830464755725,3.5625,0.474636193893677,0.1943,0.236240145845379,0.3982,0.170486219483168,0.345637068454938,0.37905,0.297925385015107,0.2392,1158.47444991255,0.3005,0.2019,2.326,0.3665,0.30235,0.59955,0.2791,0.13245,0.2496,0.30615,0.385991356394404,0.585,5.424,2.935,4.084,0.44115,0.0966,0.283,0.3237,8.321
"MALAT1",253.920987758952,211.9,357.933732106147,426.8,152.945963347647,250.2,409.844806465897,272.300246981227,251,256.048888033442,367,161.605688707376,236.5,43.95,417.1,250.9,116.9,561.8,863.7,91.425,474.3,462.65,442.276347214692,173.6,203.1,134.55,120.4,715.8,131.9,460.8,430,117.9
"RPL18A",447.109250071899,242.85,426.369594642391,443.3,112.534208436625,503.55,631.245632646046,402.928285714185,954.85,413.256954921063,567,115.430992437581,170.4,109.4,382,430,253.8,424.15,1050,361.85,244.8,415.8,779.634933883951,335.3,511,352.55,115.3,419.2,738.5,597.9,600,276.5
"ISLR",95.2909133823125,17.465,167.299984430653,85.05,3.92197011195238,102.85,351.928909272108,64.8884284225994,0.2335,49.2618144820002,157,21.9616027315168,14.49,4.086,57.65,40.25,8.947,164.8,305.5,4.8335,56.69,79.505,51.4998342854527,32.76,46.49,12.895,25.58,105.85,161.1,360.7,195,0.1846
"HSP90B1",415.662873316066,420,665.793912982462,301.7,162.735181472605,410.95,471.064799577346,329.298773839686,793.45,228.836431402917,509.6,181.773958757806,274.5,374.3,533.5,363.5,61.605,408.5,562,251.35,498.7,381.8,199.286345016329,327.9,535.6,283.15,295,1309,936.5,473.5,330.8,91.03
"RPL36",484.66378287865,568.95,450.663699318901,463.3,197.512507695793,607.95,696.958892055972,408.435526059964,1132,466.567482342105,647.8,150.269131021501,235.6,164.4,413.7,497.8,173.05,502.55,1520,430.9,453.6,600.9,870.264380082189,373.5,542,398.25,238.6,403.15,801,678.5,699.1,167.5
"CEBPD",322.179029332041,79.62,275.073472090671,292.8,18.4900734825245,282.25,311.388796213949,145.909114761474,2.6535,155.169064081759,344.7,61.5470942570476,112.5,116.6,292.1,147,73.355,478.25,493.3,44.035,202.9,300.8,165.765464050564,95.63,198.25,99.155,28.64,198.75,242.6,164.5,243.7,166
"CD52",14.4843824545895,2.567,3.83483216237751,7.387,1.55120512056626,8.647,4.11449107927661,6.0531964384951,521.65,5.45929834457324,6.767,1.91534046039223,2.721,4.035,140.2,7.442,0.68565,3.639,1.128,1.0265,3.222,5.7275,6.3714998473852,52.13,367.5,6.1165,0.7957,7.9455,0.1331,4.611,5.978,148.7
"ATP1A2",49.8392073108934,1.676,100.561806980759,34.53,308.044397892647,28.375,17.444349676798,55.6230174045856,0.3566,51.6465761038354,18.06,83.1142473068623,3.987,0.6164,11.14,7.032,585.35,230.05,17.72,0.80525,22.16,31.82,5.14114093634074,7.314,2.2625,4.323,12.03,5.5105,0.3956,12.28,10.6,0.3594
"ELN",136.129136218384,10.345,814.474519746057,50.33,9.75492812553573,110.9,134.905435873625,51.8673812477978,0.5315,144.502321314863,132.5,46.4230956391503,8.267,5.506,274.9,70.08,7.516,67.27,46.39,43.7,36.6,115.55,65.8365543695963,37.08,52.845,48.435,22.7,70.88,12.79,93.61,115.9,0.4724
"AOC3",263.349257611971,46.245,385.38048996445,199.3,1.13033146407977,151.8,64.5549120966537,146.271959313374,1.2725,99.5639725371093,119.1,14.9353795059923,13.41,7.404,310.7,12.23,7.9735,59.83,13.58,4.061,6.04,63.175,21.2303846120574,25.71,20.285,20.64,19.6,39.55,0.8558,106.4,47.36,2.037
"EEF1B2",493.54607975395,317.15,466.676638770306,476.2,200.191116198714,570.9,684.89779850937,427.929085047867,1273.5,481.963338909452,576.3,150.418360841742,233.4,173.6,416.5,404.7,420.9,440.95,954.1,602.3,255.7,377.65,663.031942002793,456.5,565.75,367.15,222,348.1,997.8,660.3,631.8,66.26
"ACSL1",332.40596875281,36.13,62.0972739665012,50.32,17.8685306397771,157.15,80.2522510457403,29.3888301847899,54.685,41.4444085681883,58.46,53.2305882321039,76.99,397.7,187.4,81.14,259.85,98.43,17.69,14.655,38.35,74.33,138.69298479165,21.42,130.6,39.535,53.43,60.585,75.48,48.65,64.54,661
"S100A16",153.163598167661,50.2,109.032096661222,71.53,42.9560274133865,153.5,120.385316245417,87.4729534942741,0.5346,202.664387439913,81.06,40.7901124669461,84.47,81.02,176.1,183.8,20.7,123.75,99.5,15.275,29.66,79.39,429.721185919615,104.7,114.15,66.91,80.95,91.735,263,99.34,766,1.079
"PLP1",2.80989527415125,1.526,5.8651221362059,12.54,627.610701806536,3.247,7.77729081209003,29.2165997425256,0.3941,16.5850491736671,4.98,5.23775600677038,0.5138,0.3254,0.9781,3.814,0.73995,440.85,4.057,0.7556,1.803,16.49,7.50095582861127,6.105,0.25255,3.617,29.71,3.138,2.579,4.245,13.84,0.4429
"RPL29",847.657233516571,572.4,657.623762396197,800.4,215.169757363647,920.45,1120.89972813973,625.29465908628,1650.5,679.758878671723,893.9,228.415997698504,361,239.3,606.8,616.1,596.55,735.3,1699,579.7,413.4,757.1,1213.94073929554,531.4,682.25,538.65,319.7,644.9,1284,987.6,957,351.2
"SYNPO2",45.9230913303887,4.264,150.159080427647,374,2.54236587495286,40.825,74.3286240415952,175.228314978042,0.3376,183.175980257403,95.47,21.6658884670335,3.717,1.77,17.78,8.565,408.9,62.42,39.93,1.368,5.477,94.58,11.8918450968044,24.21,6.6765,28.85,7.33,17.39,22.78,137.5,46.38,0.2533
"BASP1",37.7810391815382,7.6345,68.3750169542301,68.72,167.818075372712,21.165,138.217707207093,12.7773709393338,180.9,7.45339483965893,13.64,4.57099991024951,7.076,4.733,61.3,18.41,1.2265,26.205,72.38,1.7255,29.42,118.9,29.1337020626408,21.58,124.25,14.37,2.668,22.4,339.7,63.68,46.93,530
"GREM1",8.24783190807445,0.3048,1.17571251614259,1.233,5.07482348005563,6.8885,110.697582784947,41.665460855357,0.15435,48.2334180441352,1.534,0.298747291816233,0.2117,0.5262,1.467,0.5699,0.4179,0.21615,0.2394,1.5805,0.324,7.298,7.9903898691881,69.51,0.47255,28.285,1.467,3.1265,882.4,10.49,132.6,0.0521400000000001
"CALR",405.050083117834,362.7,548.344840783226,332,160.524785397779,409.75,512.335757570033,298.439075606374,838.4,319.902532608475,432.8,203.597165180752,334.3,443,603.5,477.2,88.12,340.25,557.8,208.8,550.3,377.65,292.796051709345,349.4,484.55,306.7,378.1,1333.5,1703,532.1,449.3,199.5
"SPINK5",0.646688303838951,0.33725,0.478546070390075,1.299,0.120840770666639,1.107,1.26421402477769,1.29134712560101,0.19445,14.6323580726358,0.7472,0.722158860268123,0.7112,0.2392,2.339,9.986,0.273,1.132,0.5359,0.3399,0.6451,1.5415,317.009622495924,0.7695,0.4551,1.0935,2.893,1.98,0.2598,0.6076,724.5,0.147
"IGLV2-8",2.56742862577515,0.7095,2.38981710721342,1.857,0.0399633682107523,5.5505,7.57039835713603,17.1406763931227,1.737,1.66090407498047,17.2,0.287302077991021,1.7,5.727,61.19,324.8,0.13805,0.9795,1.451,1.2245,1.053,3.217,0.360515817622125,198.2,537.8,55.925,0.3382,2.0425,0.1142,2.399,2.778,23.81
"SPI1",32.9298334802869,17.525,19.3454255271291,16.09,5.33383215774942,17.45,12.2094074431823,11.6720085227244,37.075,9.08354812675126,17.69,5.12768071948923,5.861,5.883,131,12.28,1.964,22.585,5.155,2.7125,6.625,11.235,11.3092038735249,22.93,198.4,6.7095,5.009,10.375,0.1692,9.532,9.303,908
"MT1E",177.912674229636,147.85,142.372656718636,54.63,97.0628413121485,156.3,86.6742801510226,78.2101660142181,6.5635,65.3019712061425,257.9,28.5243797563979,128.8,425.1,154.3,56.53,57.205,216.85,42.97,110.5,27.68,99.56,94.5383765823975,56.37,19.94,205.65,9.547,291.55,495.1,51.12,87.82,1.924
"S100P",1.86137729074654,0.3297,0.738204922685173,660,0.445879985396423,1.4965,3.00053946362238,2.7122299901811,0.129,6.76279051101358,1.918,0.596762712490494,0.72,1.724,24.91,6.721,0.3373,0.9334,0.5831,0.22,1.22,20.935,30.7301812159969,4.627,39.645,199.25,3.29,1.2085,0.7507,0.7053,28.43,236.1
"PDLIM1",278.989017641764,26.645,299.670009945294,186.1,3.25406401526552,269.7,211.577903367213,145.565872562476,438.25,122.311879995465,189.7,148.55895158766,43.61,58.43,359.7,178.8,265.55,172.2,30.66,42.44,32.42,131.65,145.780380160293,238.2,171.85,125.05,20.31,264.45,152.3,165,209.9,20.58
"SERPINF2",14.6303886707913,2.595,8.16785680792956,8.977,1.34215327008996,25.315,8.41777786954014,5.42858996981453,0.37315,5.44204082563602,55.64,1.16749387542387,46.98,1145,23.45,9.117,2.7195,12.85,13.55,6.2505,2.487,30.515,7.10561502910174,13.63,11,2.6835,27.3,14.575,0.8374,12.83,9.235,1.148
"RPL35A",484.255783067034,302.35,489.359092586272,411,155.295102302887,578.4,726.09912666706,375.226461057699,849.15,407.17761496535,530.1,172.536076940791,208.3,109.3,381,378,166.05,478.1,1277,326,347,435.55,567.127450489764,330.9,428.15,349.45,222.7,424.95,640.2,684.7,575.5,83.31
"OLFM4",0.528809378241774,0.13985,0.511396267199044,1.18,0.486051257693223,1.8215,1.36595857951909,9.59805416102409,0.0875300000000001,0.263508630973353,0.6369,0.274256339988152,5.804,0.218,1.976,12.15,0.4608,2.6575,0.2739,59.46,0.4783,20.05,0.320803278312104,1056,8.512,0.72965,0.4367,0.64935,0.1107,0.704,58.04,26.2
"HPD",1.88954745591762,6.4215,9.25383462638765,6.071,0.287181195574977,1.338,2.03354264845576,1.18221730127868,0.13095,1.37130447043581,12.45,1.25046737368041,119.9,1011,3.052,0.3426,1.0355,1.9535,5.879,1.8675,0.4791,2.853,0.259422978986806,0.9771,2.572,0.91195,21.61,1.1195,2.894,3.14,2.184,2.582
"CYBRD1",229.405729095437,86.76,289.450153363763,127.4,17.4812318459054,202.05,257.746478236903,75.4064166153603,27.465,81.503447461692,165.5,43.1923319140323,11.78,5.225,150.3,86.5,12.61,246.4,199.8,7.7675,33.01,87.625,102.698346177748,144.7,22.97,42.765,22.78,280.65,238.5,195,140.5,7.474
"IGHV5-51",2.46137516025062,0.62875,2.39232616113917,2.721,0.032956410463689,6.7925,15.3814040912249,17.0493670249125,6.4435,1.76386046632006,9.988,0.248550199231092,2.707,5.284,62.27,286.3,0.12555,0.7022,1.894,0.7623,0.7382,3.1025,0.382778579527467,132.5,656.95,47.58,0.3325,1.96,0.09389,1.71,3.901,23.39
"CALML3",0.298699445599327,0.20205,0.421022398168641,0.5668,0.344676628319532,0.68245,0.812133852672037,0.284444198865797,0.18155,12.4432856393144,0.396,0.14997599974956,7.446,0.5676,0.2439,92.73,0.19865,0.2681,0.3759,0.1882,0.2968,6.174,375.189991892395,0.347,0.2669,0.2972,7.914,0.3451,0.2331,0.3661,582.8,0.2018
"RGS2",53.5398203150689,113.1,116.965066725187,309.5,26.3725219821339,62.41,77.2255878852949,202.423622030481,8.3605,210.416044552179,264.8,17.1126880942614,28.75,11.42,139.4,24.83,3.404,69.825,125.5,84.635,238.8,204.4,34.9654834528886,89.44,210.05,60.97,25.66,25.275,11.16,307,73.43,256.3
"FKBP8",214.756436752186,140,351.244817378473,240.7,350.855626634325,230.2,281.794908016392,230.561115043092,224.25,262.087745832922,258.7,106.454390324453,139.8,98.62,229.2,176,93.525,352,339.7,65.58,366.8,302.65,190.943585461979,142.8,207.9,132.3,561.1,274,249.4,292.1,282.8,1830
"MBP",6.31722057888103,1.471,6.65561485272716,7.487,649.853354944762,6.453,10.1120259178963,5.68790015625234,19.22,6.14843564673979,7.287,2.6420345962113,5.083,3.643,9.944,6.959,9.8405,418.9,4.909,3.394,7.61,6.1605,9.68525713307827,8.092,11.3,5.3225,3.313,9.3655,3.303,7.831,7.855,18.32
"RPS5",517.80019275247,377.2,504.109246207985,560.4,160.608789604232,607.05,804.651972007764,480.102868417971,1118.5,552.998568283986,707.4,164.095426950597,234.9,189.6,470.5,463.9,305.4,499.6,1487,545,388.6,678.45,969.99216783659,400.6,540.75,401.2,241.1,523.95,947.1,825,721.4,254.7
"BCAM",138.753533050152,28.515,297.882164728417,71.1,13.8986936422556,195.75,176.708412856567,38.2860687776214,0.2652,56.3077475765921,172.4,61.3384311640901,285,24.44,176.8,92.06,21.585,167.9,69.87,34.795,61.89,235.65,77.0136776469357,35.38,57.155,45.395,44.09,425.95,9.758,184.1,117.7,1.408
"PLP2",135.373017859106,218.9,411.167134231727,253.7,9.09567002796821,141.2,232.862299227558,196.257674121946,124.05,281.559281565955,255.2,57.4535713194669,37.89,11.37,183.2,124.1,50.345,176.45,173.7,134.2,134.9,119.1,429.335357599164,114.6,97.215,99.09,37.09,72.39,247,278.7,378.8,450.7
"FCN1",12.1216309961834,1.1605,3.01112126670035,2.836,0.512274672819083,5.7815,1.5052037641677,2.45795821258731,0.27335,1.53438998451724,5.374,2.09938671352898,1.446,3.004,72.94,1.967,0.8585,2.5865,0.8504,0.75055,1.149,2.206,1.29097926660195,2.486,133.3,1.8145,0.3958,3.15,0.0287599999999999,2.607,2.69,926.6
"TNS1",143.705172678795,51.85,517.241186064453,294.7,12.6004268469332,110.9,156.105935597609,207.225778903574,0.7247,178.60668634468,215.6,69.9059207682969,34.01,14.65,148.3,45.54,82.535,163.5,108.2,25.39,14.5,119.25,36.6771973479982,31.79,46.075,32.255,29.77,93.125,43.8,242.3,81.83,7.873
"RPS19",324.658532822342,228.2,335.77033840654,354.5,109.006274369036,388.5,502.855723397085,338.441084726054,988.9,357.328297321737,433.4,85.9480419561016,152.4,159.2,353.5,327.3,121.3,299.6,818.7,279.1,202.6,448.7,674.165757425538,321.7,545.25,297.1,163.9,358.35,844.8,522.5,499.2,201
