"","B_cells","B_cells","Plasma_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","NK_cells","NK_cells","Monocytes","Macrophages","Macrophages","Macrophages","Dendritic_cells","Dendritic_cells","Mast_cells","Mast_cells","Granulocytes","Granulocytes","Monocytes","Monocytes","T_cells","NK_cells","NK_cells","T_cells","T_cells","Granulocytes","Granulocytes","T_cells","other_cells","Macrophages","Macrophages","Macrophages","B_cells","Dendritic_cells","B_cells","Granulocytes","Plasma_cells","Dendritic_cells","B_cells","B_cells","B_cells","B_cells","B_cells","Granulocytes","Granulocytes","Dendritic_cells","Dendritic_cells","Monocytes","Monocytes","Monocytes","Monocytes","T_cells","T_cells","NK_cells","NK_cells","NK_cells","NK_cells","Granulocytes","T_cells","T_cells","Dendritic_cells","Dendritic_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","B_cells","T_cells","T_cells","T_cells","T_cells","Macrophages","Monocytes","NK_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells"
"TNNI2",282.848034729383,282.848034729383,283.010524626301,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,282.848034729383,280.295000971478,812.735498408094,141.665331592842,112.447118167816,189.972231979765,120.913028156759,132.213743995818,702.35711452934,160.709018053383,85.0597676414219,298.574396138406,1437.50204063753,306.626281756089,437.560282557798,160.709018053383,333.49202798432,151.184927796103,649.070837766393,123.010763191222,2656.83054239759,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,299.922911491563,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.461072227309,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591,282.855418616591
"TNS3",132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396702,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,132.919986396701,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,153.366797098015,131.994973101807,131.994973101807,153.366797098015,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,131.994973101807,443.339737358945,97.679014669786,151.034365936617,97.2394254207159,141.711169935703,299.60662140577,385.982893072025,93.6904712712027,99.3923928659852,86.5269619208809,100.133332187647,82.7587383615856,104.259079376624,103.806983489456,93.5457392771976
"TOMM22",2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,2328.94086576211,1917.02219847631,6112.00684105251,3975.26452380129,3975.26452380129,1963.14524416084,3084.20281679603,3975.26452380129,2029.61331661484,203.48782125268,2588.10093168367,3815.97423758117,1164.40027232454,2266.43537143725,2432.27753160638,4914.40958839838,8835.51352399054,2757.52678164929,528.656604051381,2988.16007754505,993.215076593571,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212,2328.94086576212
"TOMM34",1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,860.532016657138,1186.01441268511,2096.97260019443,860.532016657138,393.858442308571,1541.97507298,2650.29679819189,3176.93912222478,822.595908165969,2764.75730416938,2035.15462031737,1773.67374358606,1773.67374358606,1623.30383806382,1010.28608774786,16177.392698524,1773.67374358606,793.519444494461,3530.70258652946,1383.10050263015,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232,1659.47186688232
"TOP2A",389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312052,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,932.069025248818,131.421998274043,1528.48096367423,142.21569271272,244.435545206751,105.113206445646,107.650931566751,116.299899389242,108.563648849077,120.73144821826,102.284896917727,89.0471222589974,89.6078802973471,279.934610284769,159.105339951505,2586.29891159817,116.857792861547,3417.2350350765,122.468618128201,194.368691622752,2390.29176220718,119.30788810759,130.523367877479,118.176954908735,5294.93376116322,378.926067634575,3824.61124326855,145.003906868116,5767.61515991783,152.451210468675,5767.61515991783,355.1557490863,5294.93376116322,239.523404571792,4147.57910366718,121.21763137002,3240.1971522256,214.708533929477,4147.57910366718,131.421998274043,114.730227424652,360.863052919291,241.745496427691,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053,389.169817312053
"TOX",601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961233,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,601.819167961234,255.863354206721,602.821045008664,451.734910012385,425.693168188182,317.675820301367,182.50246922752,190.12491881722,1494.09967675113,1193.34052952611,818.393928566728,911.860979820316,1052.00636612634,391.707992542487,2509.19642756909,1085.48377177912
"TP53INP1",13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888566,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,13917.9057888565,63955.7640044109,8859.11550744524,3353.81455308056,2476.99260352683,1828.18209086149,11233.3873802142,4283.85448377103,5652.3378423622,38579.7070690071,25977.9964699713,42557.2394032062,38579.7070690071,34253.7837618257,42557.2394032062,25343.4816753793
"TPD52",528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,529.346435888218,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.934547238763,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,528.953262508474,3611.92255901674,642.288461701202,390.953926525026,653.240640691542,390.012004152434,160.827090785347,158.233612221905,585.106391252619,502.393597055442,570.402471441163,647.509623664682,639.416117015859,941.924422801231,396.275939026356,462.742020554156
"TPK1",1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,289.737647219072,3866.79805251652,288.867273931852,4579.5584180979,184.210851261278,359.591048834261,248.251394047268,535.742175960831,1500.98341358571,580.217985589797,1064.87124373744,1064.87124373744,1048.4262835454,2048.39459263101,2398.78664428038,160.130144864922,2558.15797366723,383.617986959863,2398.78664428038,397.132197365203,165.113356726336,1607.92702803235,520.029445095618,1572.68338971321,463.021482058399,7376.4709165864,489.127157858033,5981.26190128992,365.818056171905,1644.70241049811,463.021482058399,6308.01986506782,155.264962094751,3233.37408513092,399.766395045531,3233.37408513092,158.871338118985,1483.86148734636,517.519650896981,7656.01237868676,1572.68338971321,5080.16354272293,7376.4709165864,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809,1007.92216308809
"TPM3",626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,626.103693045645,867.61311643575,162.893422983741,1804.65776134074,440.685875656959,1712.44410411586,152.056061694899,260.786541090444,157.102828306851,425.469462697795,828.170467943181,793.676374077037,250.718663722066,142.269212250903,4390.25580241193,156.314938027655,1636.37253170408,252.021197688804,636.068045182072,1493.38098212179,162.893422983741,164.27255822062,551.52151945409,1129.36986900177,668.785207006651,379.500400536268,5803.08046383476,876.534863745567,277.400475711045,1203.87999150896,159.627130446313,3292.06659864153,164.358303139615,1108.16360281098,404.145163309412,1059.47623537278,2598.425277688,4247.51171140017,828.170467943181,1712.44410411586,656.739159396158,249.699040138194,510.48165253034,1395.03476084172,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644,626.103693045644
"TPPP",235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,103.596238416833,469.631254513647,105.204798624132,110.364215979253,120.839430945584,218.085687622527,102.733768913077,103.535759280385,92.2498212393183,105.583906183632,195.434017566267,92.2498212393183,155.549031902671,136.641337149907,486.281892746845,104.998136852288,347.690430540774,682.998383731011,100.770787290673,146.803322445499,108.276301675468,247.932385550216,105.291574876219,620.460933073458,245.489129528606,2034.97784294219,102.139130973633,2741.10265124983,100.673283039625,557.804462613666,103.596238416833,296.116802234965,213.50384974846,795.652698139465,101.061297957719,573.31693423778,234.644491685267,196.567821415318,105.291574876219,102.49192189395,1011.06918013966,2670.49549512662,1417.53378190259,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911,235.004422853911
"TPPP3",278.418224518254,278.418224518254,278.418224518254,278.418224518254,277.973189491203,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.418224518254,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,278.3979802602,103.700153591546,107.472092260579,300.416981136194,221.585536186999,690.042286582716,254.832021983462,102.836827234135,676.387906434927,329.637165210478,264.591946796783,327.438849880083,725.767716073497,1820.84855464816,1418.94307910117,945.310869723653,345.32424504507,563.198329587056,105.220925189257,438.801699393565,107.472092260579,486.766001772043,246.835673847665,105.397174348447,309.451168787905,271.367167467963,107.764088645046,191.666244099382,248.179697047529,100.774294291374,105.310311885139,267.143423533142,108.441616311793,325.498566405004,196.764102801636,254.832021983462,199.495626267633,104.274526457964,214.647892980029,228.873057827228,542.582334313438,855.241761899279,579.792328143189,378.787154043072,257.688781326375,183.555867038494,194.177395332075,223.863271567937,264.189640549125,1428.05230499191,850.508489461761,273.477583744014,227.500815717449,230.228611695455,207.647938620004,222.292242881205,234.243776210784,229.488537647255,198.255520116361
"TPSAB1",2512.76060832788,2294.34965798356,645.743356386743,1059.10784756884,223.431540874079,966.702681014447,496.241405328768,1526.1161649755,148.29301056116,589.98305839452,1186.79659131929,1186.79659131929,1624.37416690228,1624.37416690228,1172.71533210669,1240.90853424737,1665.65679233746,1240.90853424737,64751.0727039887,64751.0727039887,2079.11267888549,1810.47728736397,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266,1520.46139724266
"TPX2",315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179056,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,453.054346433764,140.459961030623,852.583204620335,229.383417377508,392.195431208171,367.086207687271,124.048416181331,236.772698023737,111.587280652191,136.347973374407,118.583189340409,136.347973374407,116.286010253,506.023515858744,174.309992347277,1218.55969297171,127.085085402123,1901.67335667284,127.715800486312,135.3807687415,1378.53444929784,137.30976537698,91.8832334752972,128.158407174955,1858.30298553365,169.990552943874,1314.95027959286,376.885172085625,1405.18056780963,143.329248034973,1751.28580063183,151.986154706088,1238.59029312052,399.394600395923,1378.53444929784,123.456485063195,1589.44810817843,118.201493799392,1621.79614646815,153.607686744319,169.857613513522,193.314035616896,155.127232176212,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057,315.096082179057
"TRABD2A",1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,1189.47967572172,650.888387096471,5547.19889197029,1574.34068657354,5320.8651770204,1589.62102127916,223.389597544537,203.159038735382,231.490539929248,1739.86875821417,1368.16237241639,1903.00910995762,2188.73547484965,1261.7694998695,871.930615510047,2428.61438108746
"TRAC",1041.56357739659,1776.68146326283,619.541808919794,29526.961621924,29526.961621924,43498.3146232007,29526.961621924,61756.935665308,43498.3146232007,3657.14042463043,1323.44672909458,1118.63100409473,516.433979478425,748.81774218383,343.13478639549,322.487809623364,702.445132610057,607.64547615784,427.329025071804,386.130886666927,1323.44672909458,1024.89004108208,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059,2283.45508946059
"TRAF1",18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428183,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428186,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,18160.1081428185,2584.47033868537,20701.9585047088,38036.5157531439,25417.1126875206,103681.851914041,2050.0118678012,1026.70499893349,8426.50385051387,43495.5349602623,27594.4648207169,34481.4944237292,31955.0087396493,18718.3896788023,57161.9948149267,57161.9948149267
